Timestamp,Metric Value
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
4039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
5039,1504
6039,1504
6039,52
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
6039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
7039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
8039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
9039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
10039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
11039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
12039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
13039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
14039,1504
15039,1504
15039,52
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
15039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
16039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
17039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
18039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
19039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
20039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
21039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
22039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
23039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
24039,1504
